Date,Province,HA,HSDA,Cases_Reported,Cases_Reported_Smoothed,Year,Month,Day,Day of Week
2020-09-15,BC,Vancouver Island,South Vancouver Island,0,0.86,2020,09,15,Tuesday
2020-09-16,BC,Vancouver Coastal,Vancouver,50,41.0,2020,09,16,Wednesday
2020-09-16,BC,Vancouver Island,Central Vancouver Island,0,0.57,2020,09,16,Wednesday
2020-09-16,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,09,16,Wednesday
2020-09-16,BC,Vancouver Island,South Vancouver Island,1,0.71,2020,09,16,Wednesday
2020-09-17,BC,Vancouver Coastal,Vancouver,44,40.0,2020,09,17,Thursday
2020-09-17,BC,Vancouver Island,Central Vancouver Island,0,0.29,2020,09,17,Thursday
2020-09-17,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,09,17,Thursday
2020-09-17,BC,Vancouver Island,South Vancouver Island,0,0.57,2020,09,17,Thursday
2020-09-18,BC,Vancouver Coastal,Vancouver,30,37.43,2020,09,18,Friday
2020-09-18,BC,Vancouver Island,Central Vancouver Island,3,0.57,2020,09,18,Friday
2020-09-18,BC,Vancouver Island,North Vancouver Island,1,0.14,2020,09,18,Friday
2020-09-18,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,09,18,Friday
2020-09-19,BC,Vancouver Coastal,Vancouver,27,34.43,2020,09,19,Saturday
2020-09-19,BC,Vancouver Island,Central Vancouver Island,0,0.43,2020,09,19,Saturday
2020-09-19,BC,Vancouver Island,North Vancouver Island,0,0.14,2020,09,19,Saturday
2020-09-19,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,09,19,Saturday
2020-09-20,BC,Vancouver Coastal,Vancouver,31,34.71,2020,09,20,Sunday
2020-09-20,BC,Vancouver Island,Central Vancouver Island,1,0.57,2020,09,20,Sunday
2020-09-20,BC,Vancouver Island,North Vancouver Island,2,0.43,2020,09,20,Sunday
2020-09-20,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,09,20,Sunday
2020-09-21,BC,Vancouver Coastal,Vancouver,32,36.86,2020,09,21,Monday
2020-09-21,BC,Vancouver Island,Central Vancouver Island,0,0.57,2020,09,21,Monday
2020-09-21,BC,Vancouver Island,North Vancouver Island,0,0.43,2020,09,21,Monday
2020-09-21,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,09,21,Monday
2020-09-22,BC,Vancouver Coastal,Vancouver,23,33.86,2020,09,22,Tuesday
2020-09-22,BC,Vancouver Island,Central Vancouver Island,0,0.57,2020,09,22,Tuesday
2020-09-22,BC,Vancouver Island,North Vancouver Island,0,0.43,2020,09,22,Tuesday
2020-09-22,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,09,22,Tuesday
2020-09-23,BC,Vancouver Coastal,Vancouver,43,32.86,2020,09,23,Wednesday
2020-09-23,BC,Vancouver Island,Central Vancouver Island,0,0.57,2020,09,23,Wednesday
2020-09-23,BC,Vancouver Island,North Vancouver Island,0,0.43,2020,09,23,Wednesday
2020-09-23,BC,Vancouver Island,South Vancouver Island,0,0.0,2020,09,23,Wednesday
2020-09-24,BC,Vancouver Coastal,Vancouver,30,30.86,2020,09,24,Thursday
2020-09-24,BC,Vancouver Island,Central Vancouver Island,0,0.57,2020,09,24,Thursday
2020-09-24,BC,Vancouver Island,North Vancouver Island,0,0.43,2020,09,24,Thursday
2020-09-24,BC,Vancouver Island,South Vancouver Island,1,0.14,2020,09,24,Thursday
2020-09-25,BC,Vancouver Coastal,Vancouver,44,32.86,2020,09,25,Friday
2020-09-25,BC,Vancouver Island,Central Vancouver Island,0,0.14,2020,09,25,Friday
2020-09-25,BC,Vancouver Island,North Vancouver Island,1,0.43,2020,09,25,Friday
2020-09-25,BC,Vancouver Island,South Vancouver Island,1,0.29,2020,09,25,Friday
2020-09-26,BC,Vancouver Coastal,Vancouver,27,32.86,2020,09,26,Saturday
2020-09-26,BC,Vancouver Island,Central Vancouver Island,0,0.14,2020,09,26,Saturday
2020-09-26,BC,Vancouver Island,North Vancouver Island,0,0.43,2020,09,26,Saturday
2020-09-26,BC,Vancouver Island,South Vancouver Island,0,0.29,2020,09,26,Saturday
2020-09-27,BC,Vancouver Coastal,Vancouver,27,32.29,2020,09,27,Sunday
2020-09-27,BC,Vancouver Island,Central Vancouver Island,0,0.0,2020,09,27,Sunday
2020-09-27,BC,Vancouver Island,North Vancouver Island,0,0.14,2020,09,27,Sunday
2020-09-27,BC,Vancouver Island,South Vancouver Island,0,0.29,2020,09,27,Sunday
2020-09-28,BC,Vancouver Coastal,Vancouver,27,31.57,2020,09,28,Monday
2020-09-28,BC,Vancouver Island,Central Vancouver Island,0,0.0,2020,09,28,Monday
2020-09-28,BC,Vancouver Island,North Vancouver Island,0,0.14,2020,09,28,Monday
2020-09-28,BC,Vancouver Island,South Vancouver Island,0,0.29,2020,09,28,Monday
2020-09-29,BC,Vancouver Coastal,Vancouver,37,33.57,2020,09,29,Tuesday
2020-09-29,BC,Vancouver Island,Central Vancouver Island,2,0.29,2020,09,29,Tuesday
2020-09-29,BC,Vancouver Island,North Vancouver Island,0,0.14,2020,09,29,Tuesday
2020-09-29,BC,Vancouver Island,South Vancouver Island,0,0.29,2020,09,29,Tuesday
2020-09-30,BC,Vancouver Coastal,Vancouver,45,33.86,2020,09,30,Wednesday
2020-09-30,BC,Vancouver Island,Central Vancouver Island,0,0.29,2020,09,30,Wednesday
2020-09-30,BC,Vancouver Island,North Vancouver Island,0,0.14,2020,09,30,Wednesday
2020-09-30,BC,Vancouver Island,South Vancouver Island,1,0.43,2020,09,30,Wednesday
2020-10-01,BC,Vancouver Coastal,Vancouver,35,34.57,2020,10,01,Thursday
2020-10-01,BC,Vancouver Island,Central Vancouver Island,0,0.29,2020,10,01,Thursday
2020-10-01,BC,Vancouver Island,North Vancouver Island,0,0.14,2020,10,01,Thursday
2020-10-01,BC,Vancouver Island,South Vancouver Island,1,0.43,2020,10,01,Thursday
2020-10-02,BC,Vancouver Coastal,Vancouver,38,33.71,2020,10,02,Friday
2020-10-02,BC,Vancouver Island,Central Vancouver Island,0,0.29,2020,10,02,Friday
2020-10-02,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,10,02,Friday
2020-10-02,BC,Vancouver Island,South Vancouver Island,0,0.29,2020,10,02,Friday
2020-10-03,BC,Vancouver Coastal,Vancouver,33,34.57,2020,10,03,Saturday
2020-10-03,BC,Vancouver Island,Central Vancouver Island,4,0.86,2020,10,03,Saturday
2020-10-03,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,10,03,Saturday
2020-10-03,BC,Vancouver Island,South Vancouver Island,1,0.43,2020,10,03,Saturday
2020-10-04,BC,Vancouver Coastal,Vancouver,29,34.86,2020,10,04,Sunday
2020-10-04,BC,Vancouver Island,Central Vancouver Island,2,1.14,2020,10,04,Sunday
2020-10-04,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,10,04,Sunday
2020-10-04,BC,Vancouver Island,South Vancouver Island,3,0.86,2020,10,04,Sunday
2020-10-05,BC,Vancouver Coastal,Vancouver,18,33.57,2020,10,05,Monday
2020-10-05,BC,Vancouver Island,Central Vancouver Island,0,1.14,2020,10,05,Monday
2020-10-05,BC,Vancouver Island,North Vancouver Island,2,0.29,2020,10,05,Monday
2020-10-05,BC,Vancouver Island,South Vancouver Island,0,0.86,2020,10,05,Monday
2020-10-06,BC,Vancouver Coastal,Vancouver,26,32.0,2020,10,06,Tuesday
2020-10-06,BC,Vancouver Island,Central Vancouver Island,0,0.86,2020,10,06,Tuesday
2020-10-06,BC,Vancouver Island,North Vancouver Island,0,0.29,2020,10,06,Tuesday
2020-10-06,BC,Vancouver Island,South Vancouver Island,0,0.86,2020,10,06,Tuesday
2020-10-07,BC,Vancouver Coastal,Vancouver,26,29.29,2020,10,07,Wednesday
2020-10-07,BC,Vancouver Island,Central Vancouver Island,0,0.86,2020,10,07,Wednesday
2020-10-07,BC,Vancouver Island,North Vancouver Island,0,0.29,2020,10,07,Wednesday
2020-10-07,BC,Vancouver Island,South Vancouver Island,1,0.86,2020,10,07,Wednesday
2020-10-08,BC,Vancouver Coastal,Vancouver,22,27.43,2020,10,08,Thursday
2020-10-08,BC,Vancouver Island,Central Vancouver Island,1,1.0,2020,10,08,Thursday
2020-10-08,BC,Vancouver Island,North Vancouver Island,0,0.29,2020,10,08,Thursday
2020-10-08,BC,Vancouver Island,South Vancouver Island,1,0.86,2020,10,08,Thursday
2020-10-09,BC,Vancouver Coastal,Vancouver,40,27.71,2020,10,09,Friday
2020-10-09,BC,Vancouver Island,Central Vancouver Island,1,1.14,2020,10,09,Friday
2020-10-09,BC,Vancouver Island,North Vancouver Island,1,0.43,2020,10,09,Friday
2020-10-09,BC,Vancouver Island,South Vancouver Island,1,1.0,2020,10,09,Friday
2020-10-10,BC,Vancouver Coastal,Vancouver,21,26.0,2020,10,10,Saturday
2020-10-10,BC,Vancouver Island,Central Vancouver Island,0,0.57,2020,10,10,Saturday
2020-10-10,BC,Vancouver Island,North Vancouver Island,0,0.43,2020,10,10,Saturday
2020-10-10,BC,Vancouver Island,South Vancouver Island,1,1.0,2020,10,10,Saturday
2020-10-11,BC,Vancouver Coastal,Vancouver,23,25.14,2020,10,11,Sunday
2020-10-11,BC,Vancouver Island,Central Vancouver Island,3,0.71,2020,10,11,Sunday
2020-10-11,BC,Vancouver Island,North Vancouver Island,0,0.43,2020,10,11,Sunday
2020-10-11,BC,Vancouver Island,South Vancouver Island,1,0.71,2020,10,11,Sunday
2020-10-12,BC,Vancouver Coastal,Vancouver,31,27.0,2020,10,12,Monday
2020-10-12,BC,Vancouver Island,Central Vancouver Island,2,1.0,2020,10,12,Monday
2020-10-12,BC,Vancouver Island,North Vancouver Island,1,0.29,2020,10,12,Monday
2020-10-12,BC,Vancouver Island,South Vancouver Island,0,0.71,2020,10,12,Monday
2020-10-13,BC,Vancouver Coastal,Vancouver,26,27.0,2020,10,13,Tuesday
2020-10-13,BC,Vancouver Island,Central Vancouver Island,1,1.14,2020,10,13,Tuesday
2020-10-13,BC,Vancouver Island,North Vancouver Island,0,0.29,2020,10,13,Tuesday
2020-10-13,BC,Vancouver Island,South Vancouver Island,1,0.86,2020,10,13,Tuesday
2020-10-14,BC,Vancouver Coastal,Vancouver,19,26.0,2020,10,14,Wednesday
2020-10-14,BC,Vancouver Island,Central Vancouver Island,1,1.29,2020,10,14,Wednesday
2020-10-14,BC,Vancouver Island,North Vancouver Island,0,0.29,2020,10,14,Wednesday
2020-10-14,BC,Vancouver Island,South Vancouver Island,1,0.86,2020,10,14,Wednesday
2020-10-15,BC,Vancouver Coastal,Vancouver,40,28.57,2020,10,15,Thursday
2020-10-15,BC,Vancouver Island,Central Vancouver Island,1,1.29,2020,10,15,Thursday
2020-10-15,BC,Vancouver Island,North Vancouver Island,0,0.29,2020,10,15,Thursday
2020-10-15,BC,Vancouver Island,South Vancouver Island,0,0.71,2020,10,15,Thursday
2020-10-16,BC,Vancouver Coastal,Vancouver,24,26.29,2020,10,16,Friday
2020-10-16,BC,Vancouver Island,Central Vancouver Island,0,1.14,2020,10,16,Friday
2020-10-16,BC,Vancouver Island,North Vancouver Island,0,0.14,2020,10,16,Friday
2020-10-16,BC,Vancouver Island,South Vancouver Island,2,0.86,2020,10,16,Friday
2020-10-17,BC,Vancouver Coastal,Vancouver,19,26.0,2020,10,17,Saturday
2020-10-17,BC,Vancouver Island,Central Vancouver Island,0,1.14,2020,10,17,Saturday
2020-10-17,BC,Vancouver Island,North Vancouver Island,0,0.14,2020,10,17,Saturday
2020-10-17,BC,Vancouver Island,South Vancouver Island,0,0.71,2020,10,17,Saturday
2020-10-18,BC,Vancouver Coastal,Vancouver,38,28.14,2020,10,18,Sunday
2020-10-18,BC,Vancouver Island,Central Vancouver Island,0,0.71,2020,10,18,Sunday
2020-10-18,BC,Vancouver Island,North Vancouver Island,0,0.14,2020,10,18,Sunday
2020-10-18,BC,Vancouver Island,South Vancouver Island,0,0.57,2020,10,18,Sunday
2020-10-19,BC,Vancouver Coastal,Vancouver,29,27.86,2020,10,19,Monday
2020-10-19,BC,Vancouver Island,Central Vancouver Island,0,0.43,2020,10,19,Monday
2020-10-19,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,10,19,Monday
2020-10-19,BC,Vancouver Island,South Vancouver Island,1,0.71,2020,10,19,Monday
2020-10-20,BC,Vancouver Coastal,Vancouver,24,27.57,2020,10,20,Tuesday
2020-10-20,BC,Vancouver Island,Central Vancouver Island,0,0.29,2020,10,20,Tuesday
2020-10-20,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,10,20,Tuesday
2020-10-20,BC,Vancouver Island,South Vancouver Island,0,0.57,2020,10,20,Tuesday
2020-10-21,BC,Vancouver Coastal,Vancouver,34,29.71,2020,10,21,Wednesday
2020-10-21,BC,Vancouver Island,Central Vancouver Island,1,0.29,2020,10,21,Wednesday
2020-10-21,BC,Vancouver Island,North Vancouver Island,2,0.29,2020,10,21,Wednesday
2020-10-21,BC,Vancouver Island,South Vancouver Island,1,0.57,2020,10,21,Wednesday
2020-10-22,BC,Vancouver Coastal,Vancouver,46,30.57,2020,10,22,Thursday
2020-10-22,BC,Vancouver Island,Central Vancouver Island,1,0.29,2020,10,22,Thursday
2020-10-22,BC,Vancouver Island,North Vancouver Island,0,0.29,2020,10,22,Thursday
2020-10-22,BC,Vancouver Island,South Vancouver Island,0,0.57,2020,10,22,Thursday
2020-10-23,BC,Vancouver Coastal,Vancouver,42,33.14,2020,10,23,Friday
2020-10-23,BC,Vancouver Island,Central Vancouver Island,0,0.29,2020,10,23,Friday
2020-10-23,BC,Vancouver Island,North Vancouver Island,0,0.29,2020,10,23,Friday
2020-10-23,BC,Vancouver Island,South Vancouver Island,0,0.29,2020,10,23,Friday
2020-10-24,BC,Vancouver Coastal,Vancouver,25,34.0,2020,10,24,Saturday
2020-10-24,BC,Vancouver Island,Central Vancouver Island,0,0.29,2020,10,24,Saturday
2020-10-24,BC,Vancouver Island,North Vancouver Island,0,0.29,2020,10,24,Saturday
2020-10-24,BC,Vancouver Island,South Vancouver Island,0,0.29,2020,10,24,Saturday
2020-10-25,BC,Vancouver Coastal,Vancouver,23,31.86,2020,10,25,Sunday
2020-10-25,BC,Vancouver Island,Central Vancouver Island,0,0.29,2020,10,25,Sunday
2020-10-25,BC,Vancouver Island,North Vancouver Island,0,0.29,2020,10,25,Sunday
2020-10-25,BC,Vancouver Island,South Vancouver Island,0,0.29,2020,10,25,Sunday
2020-10-26,BC,Vancouver Coastal,Vancouver,41,33.57,2020,10,26,Monday
2020-10-26,BC,Vancouver Island,Central Vancouver Island,0,0.29,2020,10,26,Monday
2020-10-26,BC,Vancouver Island,North Vancouver Island,0,0.29,2020,10,26,Monday
2020-10-26,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,10,26,Monday
2020-10-27,BC,Vancouver Coastal,Vancouver,32,34.71,2020,10,27,Tuesday
2020-10-27,BC,Vancouver Island,Central Vancouver Island,0,0.29,2020,10,27,Tuesday
2020-10-27,BC,Vancouver Island,North Vancouver Island,2,0.57,2020,10,27,Tuesday
2020-10-27,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,10,27,Tuesday
2020-10-28,BC,Vancouver Coastal,Vancouver,31,34.29,2020,10,28,Wednesday
2020-10-28,BC,Vancouver Island,Central Vancouver Island,1,0.29,2020,10,28,Wednesday
2020-10-28,BC,Vancouver Island,North Vancouver Island,0,0.29,2020,10,28,Wednesday
2020-10-28,BC,Vancouver Island,South Vancouver Island,1,0.14,2020,10,28,Wednesday
2020-10-29,BC,Vancouver Coastal,Vancouver,74,38.29,2020,10,29,Thursday
2020-10-29,BC,Vancouver Island,Central Vancouver Island,1,0.29,2020,10,29,Thursday
2020-10-29,BC,Vancouver Island,North Vancouver Island,0,0.29,2020,10,29,Thursday
2020-10-29,BC,Vancouver Island,South Vancouver Island,1,0.29,2020,10,29,Thursday
2020-10-30,BC,Vancouver Coastal,Vancouver,66,41.71,2020,10,30,Friday
2020-10-30,BC,Vancouver Island,Central Vancouver Island,2,0.57,2020,10,30,Friday
2020-10-30,BC,Vancouver Island,North Vancouver Island,2,0.57,2020,10,30,Friday
2020-10-30,BC,Vancouver Island,South Vancouver Island,1,0.43,2020,10,30,Friday
2020-10-31,BC,Vancouver Coastal,Vancouver,69,48.0,2020,10,31,Saturday
2020-10-31,BC,Vancouver Island,Central Vancouver Island,0,0.57,2020,10,31,Saturday
2020-10-31,BC,Vancouver Island,North Vancouver Island,3,1.0,2020,10,31,Saturday
2020-10-31,BC,Vancouver Island,South Vancouver Island,1,0.57,2020,10,31,Saturday
2020-11-01,BC,Vancouver Coastal,Vancouver,54,52.43,2020,11,01,Sunday
2020-11-01,BC,Vancouver Island,Central Vancouver Island,0,0.57,2020,11,01,Sunday
2020-11-01,BC,Vancouver Island,North Vancouver Island,1,1.14,2020,11,01,Sunday
2020-11-01,BC,Vancouver Island,South Vancouver Island,1,0.71,2020,11,01,Sunday
2020-11-02,BC,Vancouver Coastal,Vancouver,66,56.0,2020,11,02,Monday
2020-11-02,BC,Vancouver Island,Central Vancouver Island,2,0.86,2020,11,02,Monday
2020-11-02,BC,Vancouver Island,North Vancouver Island,1,1.29,2020,11,02,Monday
2020-11-02,BC,Vancouver Island,South Vancouver Island,1,0.86,2020,11,02,Monday
2020-11-03,BC,Vancouver Coastal,Vancouver,81,63.0,2020,11,03,Tuesday
2020-11-03,BC,Vancouver Island,Central Vancouver Island,1,1.0,2020,11,03,Tuesday
2020-11-03,BC,Vancouver Island,North Vancouver Island,1,1.14,2020,11,03,Tuesday
2020-11-03,BC,Vancouver Island,South Vancouver Island,2,1.14,2020,11,03,Tuesday
2020-11-04,BC,Vancouver Coastal,Vancouver,113,74.71,2020,11,04,Wednesday
2020-11-04,BC,Vancouver Island,Central Vancouver Island,2,1.14,2020,11,04,Wednesday
2020-11-04,BC,Vancouver Island,North Vancouver Island,2,1.43,2020,11,04,Wednesday
2020-11-04,BC,Vancouver Island,South Vancouver Island,4,1.57,2020,11,04,Wednesday
2020-11-05,BC,Vancouver Coastal,Vancouver,88,76.71,2020,11,05,Thursday
2020-11-05,BC,Vancouver Island,Central Vancouver Island,0,1.0,2020,11,05,Thursday
2020-11-05,BC,Vancouver Island,North Vancouver Island,3,1.86,2020,11,05,Thursday
2020-11-05,BC,Vancouver Island,South Vancouver Island,2,1.71,2020,11,05,Thursday
2020-11-06,BC,Vancouver Coastal,Vancouver,96,81.0,2020,11,06,Friday
2020-11-06,BC,Vancouver Island,Central Vancouver Island,0,0.71,2020,11,06,Friday
2020-11-06,BC,Vancouver Island,North Vancouver Island,2,1.86,2020,11,06,Friday
2020-11-06,BC,Vancouver Island,South Vancouver Island,0,1.57,2020,11,06,Friday
2020-11-07,BC,Vancouver Coastal,Vancouver,69,81.0,2020,11,07,Saturday
2020-11-07,BC,Vancouver Island,Central Vancouver Island,1,0.86,2020,11,07,Saturday
2020-11-07,BC,Vancouver Island,North Vancouver Island,0,1.43,2020,11,07,Saturday
2020-11-07,BC,Vancouver Island,South Vancouver Island,3,1.86,2020,11,07,Saturday
2020-11-08,BC,Vancouver Coastal,Vancouver,55,81.14,2020,11,08,Sunday
2020-11-08,BC,Vancouver Island,Central Vancouver Island,4,1.43,2020,11,08,Sunday
2020-11-08,BC,Vancouver Island,North Vancouver Island,0,1.29,2020,11,08,Sunday
2020-11-08,BC,Vancouver Island,South Vancouver Island,5,2.43,2020,11,08,Sunday
2020-11-09,BC,Vancouver Coastal,Vancouver,69,81.57,2020,11,09,Monday
2020-11-09,BC,Vancouver Island,Central Vancouver Island,4,1.71,2020,11,09,Monday
2020-11-09,BC,Vancouver Island,North Vancouver Island,2,1.43,2020,11,09,Monday
2020-11-09,BC,Vancouver Island,South Vancouver Island,2,2.57,2020,11,09,Monday
2020-11-10,BC,Vancouver Coastal,Vancouver,78,81.14,2020,11,10,Tuesday
2020-11-10,BC,Vancouver Island,Central Vancouver Island,5,2.29,2020,11,10,Tuesday
2020-11-10,BC,Vancouver Island,North Vancouver Island,0,1.29,2020,11,10,Tuesday
2020-11-10,BC,Vancouver Island,South Vancouver Island,5,3.0,2020,11,10,Tuesday
2020-11-11,BC,Vancouver Coastal,Vancouver,105,80.0,2020,11,11,Wednesday
2020-11-11,BC,Vancouver Island,Central Vancouver Island,3,2.43,2020,11,11,Wednesday
2020-11-11,BC,Vancouver Island,North Vancouver Island,2,1.29,2020,11,11,Wednesday
2020-11-11,BC,Vancouver Island,South Vancouver Island,2,2.71,2020,11,11,Wednesday
2020-11-12,BC,Vancouver Coastal,Vancouver,64,76.57,2020,11,12,Thursday
2020-11-12,BC,Vancouver Island,Central Vancouver Island,9,3.71,2020,11,12,Thursday
2020-11-12,BC,Vancouver Island,North Vancouver Island,4,1.43,2020,11,12,Thursday
2020-11-12,BC,Vancouver Island,South Vancouver Island,1,2.57,2020,11,12,Thursday
2020-11-13,BC,Vancouver Coastal,Vancouver,101,77.29,2020,11,13,Friday
2020-11-13,BC,Vancouver Island,Central Vancouver Island,6,4.57,2020,11,13,Friday
2020-11-13,BC,Vancouver Island,North Vancouver Island,2,1.43,2020,11,13,Friday
2020-11-13,BC,Vancouver Island,South Vancouver Island,2,2.86,2020,11,13,Friday
2020-11-14,BC,Vancouver Coastal,Vancouver,119,84.43,2020,11,14,Saturday
2020-11-14,BC,Vancouver Island,Central Vancouver Island,5,5.14,2020,11,14,Saturday
2020-11-14,BC,Vancouver Island,North Vancouver Island,2,1.71,2020,11,14,Saturday
2020-11-14,BC,Vancouver Island,South Vancouver Island,3,2.86,2020,11,14,Saturday
2020-11-15,BC,Vancouver Coastal,Vancouver,75,87.29,2020,11,15,Sunday
2020-11-15,BC,Vancouver Island,Central Vancouver Island,14,6.57,2020,11,15,Sunday
2020-11-15,BC,Vancouver Island,North Vancouver Island,3,2.14,2020,11,15,Sunday
2020-11-15,BC,Vancouver Island,South Vancouver Island,2,2.43,2020,11,15,Sunday
2020-11-16,BC,Vancouver Coastal,Vancouver,119,94.43,2020,11,16,Monday
2020-11-16,BC,Vancouver Island,Central Vancouver Island,12,7.71,2020,11,16,Monday
2020-11-16,BC,Vancouver Island,North Vancouver Island,1,2.0,2020,11,16,Monday
2020-11-16,BC,Vancouver Island,South Vancouver Island,4,2.71,2020,11,16,Monday
2020-11-17,BC,Vancouver Coastal,Vancouver,116,99.86,2020,11,17,Tuesday
2020-11-17,BC,Vancouver Island,Central Vancouver Island,15,9.14,2020,11,17,Tuesday
2020-11-17,BC,Vancouver Island,North Vancouver Island,1,2.14,2020,11,17,Tuesday
2020-11-17,BC,Vancouver Island,South Vancouver Island,4,2.57,2020,11,17,Tuesday
2020-11-18,BC,Vancouver Coastal,Vancouver,147,105.86,2020,11,18,Wednesday
2020-11-18,BC,Vancouver Island,Central Vancouver Island,9,10.0,2020,11,18,Wednesday
2020-11-18,BC,Vancouver Island,North Vancouver Island,1,2.0,2020,11,18,Wednesday
2020-11-18,BC,Vancouver Island,South Vancouver Island,3,2.71,2020,11,18,Wednesday
2020-11-19,BC,Vancouver Coastal,Vancouver,95,110.29,2020,11,19,Thursday
2020-11-19,BC,Vancouver Island,Central Vancouver Island,12,10.43,2020,11,19,Thursday
2020-11-19,BC,Vancouver Island,North Vancouver Island,1,1.57,2020,11,19,Thursday
2020-11-19,BC,Vancouver Island,South Vancouver Island,4,3.14,2020,11,19,Thursday
2020-11-20,BC,Vancouver Coastal,Vancouver,139,115.71,2020,11,20,Friday
2020-11-20,BC,Vancouver Island,Central Vancouver Island,11,11.14,2020,11,20,Friday
2020-11-20,BC,Vancouver Island,North Vancouver Island,2,1.57,2020,11,20,Friday
2020-11-20,BC,Vancouver Island,South Vancouver Island,3,3.29,2020,11,20,Friday
2020-11-21,BC,Vancouver Coastal,Vancouver,66,108.14,2020,11,21,Saturday
2020-11-21,BC,Vancouver Island,Central Vancouver Island,6,11.29,2020,11,21,Saturday
2020-11-21,BC,Vancouver Island,North Vancouver Island,1,1.43,2020,11,21,Saturday
2020-11-21,BC,Vancouver Island,South Vancouver Island,10,4.29,2020,11,21,Saturday
2020-11-22,BC,Vancouver Coastal,Vancouver,108,112.86,2020,11,22,Sunday
2020-11-22,BC,Vancouver Island,Central Vancouver Island,11,10.86,2020,11,22,Sunday
2020-11-22,BC,Vancouver Island,North Vancouver Island,2,1.29,2020,11,22,Sunday
2020-11-22,BC,Vancouver Island,South Vancouver Island,1,4.14,2020,11,22,Sunday
2020-11-23,BC,Vancouver Coastal,Vancouver,108,111.29,2020,11,23,Monday
2020-11-23,BC,Vancouver Island,Central Vancouver Island,6,10.0,2020,11,23,Monday
2020-11-23,BC,Vancouver Island,North Vancouver Island,1,1.29,2020,11,23,Monday
2020-11-23,BC,Vancouver Island,South Vancouver Island,6,4.43,2020,11,23,Monday
2020-11-24,BC,Vancouver Coastal,Vancouver,104,109.57,2020,11,24,Tuesday
2020-11-24,BC,Vancouver Island,Central Vancouver Island,15,10.0,2020,11,24,Tuesday
2020-11-24,BC,Vancouver Island,North Vancouver Island,3,1.57,2020,11,24,Tuesday
2020-11-24,BC,Vancouver Island,South Vancouver Island,6,4.71,2020,11,24,Tuesday
2020-11-25,BC,Vancouver Coastal,Vancouver,108,104.0,2020,11,25,Wednesday
2020-11-25,BC,Vancouver Island,Central Vancouver Island,12,10.43,2020,11,25,Wednesday
2020-11-25,BC,Vancouver Island,North Vancouver Island,7,2.43,2020,11,25,Wednesday
2020-11-25,BC,Vancouver Island,South Vancouver Island,4,4.86,2020,11,25,Wednesday
2020-11-26,BC,Vancouver Coastal,Vancouver,118,107.29,2020,11,26,Thursday
2020-11-26,BC,Vancouver Island,Central Vancouver Island,6,9.57,2020,11,26,Thursday
2020-11-26,BC,Vancouver Island,North Vancouver Island,6,3.14,2020,11,26,Thursday
2020-11-26,BC,Vancouver Island,South Vancouver Island,4,4.86,2020,11,26,Thursday
2020-11-27,BC,Vancouver Coastal,Vancouver,93,100.71,2020,11,27,Friday
2020-11-27,BC,Vancouver Island,Central Vancouver Island,10,9.43,2020,11,27,Friday
2020-11-27,BC,Vancouver Island,North Vancouver Island,6,3.71,2020,11,27,Friday
2020-11-27,BC,Vancouver Island,South Vancouver Island,6,5.29,2020,11,27,Friday
2020-11-28,BC,Vancouver Coastal,Vancouver,89,104.0,2020,11,28,Saturday
2020-11-28,BC,Vancouver Island,Central Vancouver Island,19,11.29,2020,11,28,Saturday
2020-11-28,BC,Vancouver Island,North Vancouver Island,2,3.86,2020,11,28,Saturday
2020-11-28,BC,Vancouver Island,South Vancouver Island,7,4.86,2020,11,28,Saturday
2020-11-29,BC,Vancouver Coastal,Vancouver,90,101.43,2020,11,29,Sunday
2020-11-29,BC,Vancouver Island,Central Vancouver Island,3,10.14,2020,11,29,Sunday
2020-11-29,BC,Vancouver Island,North Vancouver Island,6,4.43,2020,11,29,Sunday
2020-11-29,BC,Vancouver Island,South Vancouver Island,7,5.71,2020,11,29,Sunday
2020-11-30,BC,Vancouver Coastal,Vancouver,71,96.14,2020,11,30,Monday
2020-11-30,BC,Vancouver Island,Central Vancouver Island,6,10.14,2020,11,30,Monday
2020-11-30,BC,Vancouver Island,North Vancouver Island,2,4.57,2020,11,30,Monday
2020-11-30,BC,Vancouver Island,South Vancouver Island,2,5.14,2020,11,30,Monday
2020-12-01,BC,Vancouver Coastal,Vancouver,81,92.86,2020,12,01,Tuesday
2020-12-01,BC,Vancouver Island,Central Vancouver Island,7,9.0,2020,12,01,Tuesday
2020-12-01,BC,Vancouver Island,North Vancouver Island,2,4.43,2020,12,01,Tuesday
2020-12-01,BC,Vancouver Island,South Vancouver Island,7,5.29,2020,12,01,Tuesday
